contract_amount,ejari_property_sub_type_ar,project_name_en,ejari_bus_property_type_ar,property_usage_en,contract_id,ejari_property_sub_type_en,project_name_ar,property_usage_ar,area_id,tenant_type_en,contract_start_date,contract_end_date,nearest_metro_en,ejari_bus_property_type_id,no_of_prop,line_number,nearest_mall_en,nearest_metro_ar,ejari_bus_property_type_en,ejari_property_sub_type_id,nearest_mall_ar,tenant_type_id,annual_amount,contract_reg_type_en,ejari_property_type_en,is_free_hold,master_project_en,contract_reg_type_ar,ejari_property_type_ar,nearest_landmark_en,area_name_en,load_timestamp,nearest_landmark_ar,ejari_property_type_id,area_name_ar,project_number,actual_area,tenant_type_ar,master_project_ar,contract_reg_type_id
64000,غرفة و صالة,,وحدة,Residential,CNT2071549025,1bed room+Hall,,سكني,388,Person,2023-03-01,2024-02-29,Oud Metha Metro Station,2,1,1,Dubai Mall,محطة مترو عود ميثاء,Unit,1.0,مول دبي,0.0,64000,New,Flat,0,,جديد,شقه,Dubai International Airport,Oud Metha,2026-02-19 01:09:55,مطار دبي الدولي,842.0,عود ميثا,,110.0,شخص,,1
31000,غرفة و صالة,INTERNATIONAL CITY EMARATI,وحدة,Residential,CRT2078618946,1bed room+Hall,المدينة العالمية الإماراتية,سكني,343,Person,2023-03-20,2024-03-19,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,31000,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,1288.0,69.0,شخص,المدينة العالمية - المرحلة الاولى,2
70000,غرفة و صالة,ALANDALUS,وحدة,Residential,CRT2077623976,1bed room+Hall,الأندلس,سكني,485,Authority,2023-03-25,2024-03-24,Damac Properties,2,1,1,Marina Mall,عقارات داماك,Unit,1.0,مارينا مول,1.0,70000,New,Flat,1,Jumeirah Golf Estates,جديد,شقه,Sports City Swimming Academy,Me'Aisem First,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,معيصم الأول,1652.0,68.0,جهة,جميرا غولف للعقارات,1
22138,أستوديو,,وحدة,Residential,CNT2079134091,Studio,,سكني,343,Person,2023-04-10,2024-04-09,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,0.0,22138,New,Flat,1,International City Phase 1,جديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,40.0,شخص,المدينة العالمية - المرحلة الاولى,1
40000,مكتب,,وحدة,Commercial,CNT2078959911,Office,,تجاري,239,Authority,2023-04-10,2024-04-09,Salah Al Din Metro Station,2,1,1,Dubai Mall,محطة مترو صلاح الدين,Unit,422.0,مول دبي,1.0,40000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Baraha,2026-02-19 01:09:55,مطار دبي الدولي,2.0,البراحه,,70.0,جهة,,1
596420,محل,,وحدة افتراضية,Commercial,CNT2095508735,Shop,,تجاري,330,Authority,2023-05-12,2026-05-11,Marina Towers,5,1,1,Marina Mall,ابراج مارينا,Virtual Unit,421.0,مارينا مول,1.0,198807,Renew,Shop,1,,تجديد,محل,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,1.0,مرسى دبي,,,جهة,,2
89250,غرفتين و صالة,,وحدة,Residential,CNT2081922740,2 bed rooms+hall,,سكني,244,Person,2023-05-20,2024-05-19,Union Metro Station,2,1,1,Dubai Mall,محطة مترو الاتحاد,Unit,2.0,مول دبي,0.0,89250,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Murqabat,2026-02-19 01:09:55,مطار دبي الدولي,842.0,المرقبات,,138.0,شخص,,2
28665,مكتب,,وحدة,Commercial,CNT2083613223,Office,,تجاري,254,Authority,2023-06-01,2024-05-31,Palm Deira Metro Stations,2,1,1,Dubai Mall,محطات مترو نخلة ديرة,Unit,422.0,مول دبي,1.0,28665,Renew,Office,0,,تجديد,مكتب,Dubai International Airport,Al Buteen,2026-02-19 01:09:55,مطار دبي الدولي,2.0,البطين,,15.0,جهة,,2
36750,مكتب,,وحدة,Commercial,CNT2090117816,Office,,تجاري,267,Authority,2023-06-01,2024-05-31,Al Fahidi Metro Station,2,1,1,Dubai Mall,محطة مترو الفهيدي,Unit,422.0,مول دبي,1.0,36750,Renew,Office,0,,تجديد,مكتب,Burj Khalifa,Al Raffa,2026-02-19 01:09:55,برج خليفة,2.0,الرفاعه,,39.0,جهة,,2
15000,محل,,وحدة,Commercial,CNT2083612623,Shop,,تجاري,233,Authority,2023-06-05,2024-06-04,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,421.0,,1.0,15000,New,Shop,0,,جديد,محل,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,1.0,هور العنز,,50.0,جهة,,1
248400,غرفه سكن عمال,,وحدة,Residential,CNT2086462824,Room in labor Camp,,سكني,347,Authority,2023-06-10,2024-06-09,Noor Bank Metro Station,2,18,15,Dubai Mall,محطة مترو نور بنك,Unit,12.0,مول دبي,1.0,248400,Renew,Labor Camps,0,,تجديد,سكن عمال,Downtown Dubai,Al Goze Third,2026-02-19 01:09:55,وسط مدينة دبي,4.0,القوز الثالثه,,13.0,جهة,,2
40000,غرفتين و صالة,,وحدة,Residential,CNT2084454846,2 bed rooms+hall,,سكني,355,Person,2023-07-05,2024-07-04,STADIUM Metro Station,2,1,1,City Centre Mirdif,محطة مترو الاستاد,Unit,2.0,سيتي سنتر مردف,0.0,40000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Nahda First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الاولى,,102.0,شخص,,2
30000,أستوديو,AUROR RESIDENCE 2,وحدة,Residential,CNT2086148747,Studio,أورور ريزدنس,سكني,483,Person,2023-07-10,2024-07-09,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,0.0,30000,New,Flat,1,International City Phase 3,جديد,شقه,,Warsan Fourth,2026-02-19 01:09:55,,842.0,ورسان الرابعة,938.0,40.0,شخص,المدينة العالمية - المرحلة الثالثة,1
27945,غرفتين و صالة,,فيلا,Residential,CNT2091370382,2 bed rooms+hall,,سكني,232,Person,2023-07-23,2023-10-31,Etisalat Metro Station,4,1,1,City Centre Mirdif,محطة مترو اتصالات,Villa,2.0,سيتي سنتر مردف,0.0,101917,New,Villa,1,,جديد,فيلا,Dubai International Airport,Mirdif,2026-02-19 01:09:55,مطار دبي الدولي,841.0,مردف,,186.0,شخص,,1
250000,ثلاثة غرفة و صالة,THE POINT,وحدة,Residential,CRT2087628986,3 bed rooms+hall,ذا بوينت,سكني,330,Person,2023-07-26,2024-07-25,Jumeirah Beach Residency,2,1,1,Marina Mall,مساكن شاطئ جميرا,Unit,3.0,مارينا مول,0.0,250000,New,Flat,1,Dubai Marina,جديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,260.0,148.0,شخص,دبي مارينا,1
120000,غرفتين و صالة,TWO TOWERS,وحدة,Residential,CNT2090444797,2 bed rooms+hall,تو تاورز,سكني,443,Person,2023-08-24,2024-08-23,Dubai Internet City,2,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Unit,2.0,مول الإمارات,0.0,120000,Renew,Flat,1,Barsha Heights,تجديد,شقه,Burj Al Arab,Al Thanyah First,2026-02-19 01:09:55,برج العرب,842.0,الثنيه الأولى,1147.0,144.0,شخص,مرتفعات برشا,2
30000,أستوديو,LINCOLN PARK (SHEFFIELD),وحدة,Residential,CNT2091377998,Studio,لينكولن بارك (شيفيلد),سكني,409,Person,2023-08-25,2024-08-24,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,11.0,مول الإمارات,0.0,30000,Renew,Flat,1,Arjan,تجديد,شقه,Motor City,Al Barshaa South Third,2026-02-19 01:09:55,موتور سيتي,842.0,البرشاء جنوب الثالثة,1443.0,47.0,شخص,أرجان,2
22000,مكتب,,وحدة,Commercial,CNT2091771512,Office,,تجاري,249,Authority,2023-08-31,2024-08-30,Salah Al Din Metro Station,2,1,1,Dubai Mall,محطة مترو صلاح الدين,Unit,422.0,مول دبي,1.0,22000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Muteena,2026-02-19 01:09:55,مطار دبي الدولي,2.0,المطينه,,22.0,جهة,,1
23100,أستوديو,,وحدة,Residential,CNT2091180337,Studio,,سكني,343,Person,2023-09-01,2024-08-31,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,0.0,23100,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,56.0,شخص,المدينة العالمية - المرحلة الاولى,2
20000,مكتب,,وحدة,Commercial,CNT2093101474,Office,,تجاري,339,Authority,2023-09-12,2024-09-11,Palm Deira Metro Stations,2,1,1,Dubai Mall,محطات مترو نخلة ديرة,Unit,422.0,مول دبي,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Mararr,2026-02-19 01:09:55,مطار دبي الدولي,2.0,المرر,,21.0,جهة,,1
40000,أستوديو,MIRDIF HILLS- AL MULTAQA AVENUE,وحدة,Residential,CRT2094642896,Studio,تلال مردف - الملتقى أفنيو,سكني,232,Authority,2023-10-01,2024-09-30,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,1.0,40000,New,Flat,1,,جديد,شقه,Dubai International Airport,Mirdif,2026-02-19 01:09:55,مطار دبي الدولي,842.0,مردف,1835.0,42.0,جهة,,1
61000,ثلاثة غرفة و صالة,,وحدة,Residential,CNT2094482185,3 bed rooms+hall,,سكني,301,Person,2023-10-01,2024-09-30,Al Nahda Metro Station,2,1,1,City Centre Mirdif,محطة مترو النهضة,Unit,3.0,سيتي سنتر مردف,0.0,61000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Nahda Second,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الثانيه,,113.0,شخص,,2
101200,غرفتين و صالة,,وحدة,Residential,CRT2113064006,2 bed rooms+hall,,سكني,330,Authority,2023-10-01,2024-09-30,Marina Towers,2,1,1,Marina Mall,ابراج مارينا,Unit,2.0,مارينا مول,1.0,101200,Renew,Flat,1,Dubai Marina,تجديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,,119.0,جهة,دبي مارينا,2
54000,غرفتين و صالة,,وحدة,Residential,CNT2095561790,2 bed rooms+hall,,سكني,297,Person,2023-10-10,2024-10-09,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,2.0,سيتي سنتر مردف,0.0,54000,New,Flat,0,,جديد,شقه,Dubai International Airport,Al Warqa First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,الورقاء الاولى,,121.0,شخص,,1
136500,مكتب,,وحدة,Commercial,CNT2121507667,Office,,تجاري,271,Person,2023-11-04,2024-11-02,ADCB Metro Station,2,1,1,Dubai Mall,محطة مترو بنك أبوظبي التجاري,Unit,422.0,مول دبي,0.0,136868,Renew,Office,0,,تجديد,مكتب,Burj Khalifa,Al Karama,2026-02-19 01:09:55,برج خليفة,2.0,الكرامه,,163.0,شخص,,2
43675,غرفة و صالة,,وحدة,Residential,CNT2100826544,1bed room+Hall,,سكني,301,Person,2023-11-10,2024-12-31,STADIUM Metro Station,2,1,1,City Centre Mirdif,محطة مترو الاستاد,Unit,1.0,سيتي سنتر مردف,0.0,38228,New,Flat,0,,جديد,شقه,Dubai International Airport,Al Nahda Second,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الثانيه,,333.0,شخص,,1
132542,مكتب,,وحدة افتراضية,Commercial,CNT2101685917,Office,,تجاري,371,Authority,2023-11-13,2024-11-12,Dubai Internet City,5,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Virtual Unit,422.0,مول الإمارات,1.0,132542,New,Office,1,,جديد,مكتب,Burj Al Arab,Al Safouh Second,2026-02-19 01:09:55,برج العرب,2.0,الصفوح الثانيه,,,جهة,,1
36000,أستوديو,,وحدة,Residential,CNT2103912420,Studio,,سكني,445,Person,2023-11-22,2024-11-21,Harbour Tower,2,1,1,Ibn-e-Battuta Mall,برج هاربور,Unit,11.0,ابن بطوطة مول,0.0,36000,Renew,Studio ,1,Discovery Gardens,تجديد,أستوديو,Sports City Swimming Academy,Jabal Ali First,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,903.0,جبل علي الأولى,,49.0,شخص,الحدائق المكتشفة,2
69267,خمسة غرف و صالة,,فيلا,Residential,CRT2106774246,5 bed rooms+hall,,سكني,352,Person,2023-12-01,2024-03-31,Damac Properties,4,1,1,Marina Mall,عقارات داماك,Villa,5.0,مارينا مول,0.0,207801,New,Villa,1,Meadows 5,جديد,فيلا,Sports City Swimming Academy,Al Thanayah Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,841.0,الثنيه الرابعة,,549.0,شخص,السهول 5,1
21000,مكتب,,وحدة,Commercial,CNT2103529927,Office,,تجاري,395,Authority,2023-12-05,2024-12-04,,2,1,1,,,Unit,422.0,,1.0,21000,New,Office,0,,جديد,مكتب,,Jabal Ali Industrial First,2026-02-19 01:09:55,,2.0,جبل على الصناعية الأولى,,23.0,جهة,,1
24255,أستوديو,,وحدة,Residential,CNT2099998980,Studio,,سكني,343,Person,2023-12-13,2024-12-12,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,0.0,24255,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,56.0,شخص,المدينة العالمية - المرحلة الاولى,2
20000,مكتب,,وحدة,Commercial,CNT2104055393,Office,,تجاري,233,Authority,2023-12-15,2024-12-14,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,422.0,,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,30.0,جهة,,1
34426,غرفه سكن عمال,,وحدة,Residential,CNT2112969786,Room in labor Camp,,سكني,347,Authority,2023-12-23,2024-09-30,Noor Bank Metro Station,2,2,2,Dubai Mall,محطة مترو نور بنك,Unit,12.0,مول دبي,1.0,44580,New,Labor Camps,0,,جديد,سكن عمال,Downtown Dubai,Al Goze Third,2026-02-19 01:09:55,وسط مدينة دبي,4.0,القوز الثالثه,,15.0,جهة,,1
70648,غرفتين و صالة,,وحدة,Residential,CNT2105522189,2 bed rooms+hall,,سكني,365,Person,2024-01-01,2024-12-31,Al Jafiliya Metro Station,2,1,1,Dubai Mall,محطة مترو الجافلية,Unit,2.0,مول دبي,0.0,70648,Renew,Flat,0,,تجديد,شقه,Burj Khalifa,Al Hudaiba,2026-02-19 01:09:55,برج خليفة,842.0,الحضيبه,,154.0,شخص,,2
35000,أستوديو,,وحدة,Residential,CNT2109694929,Studio,,سكني,409,Person,2024-01-01,2024-12-31,First Abu Dhabi Bank Metro Station,2,1,1,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,Unit,11.0,مول الإمارات,0.0,35000,New,Studio ,1,Arjan,جديد,أستوديو,Motor City,Al Barshaa South Third,2026-02-19 01:09:55,موتور سيتي,903.0,البرشاء جنوب الثالثة,,44.0,شخص,أرجان,1
243000,محل,,وحدة,Commercial,CNT2106735328,Shop,,تجاري,308,Authority,2024-01-01,2024-12-31,Noor Bank Metro Station,2,1,1,Mall of the Emirates,محطة مترو نور بنك,Unit,421.0,مول الإمارات,1.0,243000,Renew,Shop,0,,تجديد,محل,Burj Al Arab,Al Goze Industrial First,2026-02-19 01:09:55,برج العرب,1.0,القوز الصناعيه الاولى,,164.0,جهة,,2
55000,غرفتين و صالة,TOWN SQUARE ZAHRA,وحدة,Residential,CRT2106851446,2 bed rooms+hall,تاون سكوير الزهراء,سكني,507,Person,2024-01-09,2025-01-10,,2,1,1,,,Unit,2.0,,0.0,55000,New,Flat,1,TOWN SQUARE,جديد,شقه,Dubai Cycling Course,Al Yelayiss 2,2026-02-19 01:09:55,دورة دبي للدراجات,842.0,اليلايس 2,1637.0,82.0,شخص,تاون سكوير,1
150000,غرفتين و صالة,,وحدة,Residential,CRT2106727076,2 bed rooms+hall,,سكني,390,Authority,2024-01-15,2025-01-14,Buj Khalifa Dubai Mall Metro Station,2,1,1,Dubai Mall,محطة مترو بوج خليفة دبي مول,Unit,2.0,مول دبي,1.0,150000,New,Flat,1,DownTown Dubai,جديد,شقه,Burj Khalifa,Burj Khalifa,2026-02-19 01:09:55,برج خليفة,842.0,برج خليفة,,115.0,جهة,داون تاون دبي,1
55100,مكتب,,وحدة,Commercial,CNT2104215737,Office,,تجاري,388,Authority,2024-02-02,2025-02-01,Oud Metha Metro Station,2,1,1,Dubai Mall,محطة مترو عود ميثاء,Unit,422.0,مول دبي,1.0,55100,Renew,Office,0,,تجديد,مكتب,Dubai International Airport,Oud Metha,2026-02-19 01:09:55,مطار دبي الدولي,2.0,عود ميثا,,66.0,جهة,,2
35000,أستوديو,DAMAC HILLS - CARSON ,وحدة,Residential,CRT2108448646,Studio,داماك هيلز - كارسون,سكني,523,Person,2024-02-14,2025-02-13,,2,1,1,,,Unit,11.0,,0.0,35000,Renew,Flat,1,DAMAC HILLS,تجديد,شقه,Motor City,Al Hebiah Third,2026-02-19 01:09:55,موتور سيتي,842.0,الحبية الثالثة,1620.0,38.0,شخص,داماك هيليز,2
80000,غرفتين و صالة,,وحدة,Residential,CNT2108441639,2 bed rooms+hall,,سكني,244,Person,2024-02-19,2025-02-18,Salah Al Din Metro Station,2,1,1,Dubai Mall,محطة مترو صلاح الدين,Unit,2.0,مول دبي,0.0,80000,New,Flat,0,,جديد,شقه,Dubai International Airport,Al Murqabat,2026-02-19 01:09:55,مطار دبي الدولي,842.0,المرقبات,,,شخص,,1
76209,محل,,وحدة,Commercial,CNT2121870128,Shop,,تجاري,271,Authority,2024-02-20,2024-12-14,Oud Metha Metro Station,2,1,1,Dubai Mall,محطة مترو عود ميثاء,Unit,421.0,مول دبي,1.0,93001,New,Shop,0,,جديد,محل,Dubai International Airport,Al Karama,2026-02-19 01:09:55,مطار دبي الدولي,1.0,الكرامه,,56.0,جهة,,1
119000,غرفة و صالة,Madinat Jumeirah Living ,وحدة,Residential,CRT2108724076,1bed room+Hall,مدينة جميرا ليفينج ,سكني,370,Person,2024-02-20,2025-02-19,First Abu Dhabi Bank Metro Station,2,1,1,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,Unit,1.0,مول الإمارات,0.0,119000,New,Flat,1,,جديد,شقه,Burj Al Arab,Um Suqaim Third,2026-02-19 01:09:55,برج العرب,842.0,ام سقيم الثالثه,2097.0,71.0,شخص,,1
60000,غرفة و صالة,HYATI RESIDENCE,وحدة,Residential,CRT2109595715,1bed room+Hall,إقامة حياة,سكني,441,Authority,2024-03-01,2025-02-28,Nakheel Metro Station,2,1,1,Marina Mall,محطة مترو النخيل,Unit,1.0,مارينا مول,1.0,60000,Renew,Flat,1,Jumeirah Village Circle,تجديد,شقه,Sports City Swimming Academy,Al Barsha South Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,البرشاء جنوب الرابعة,1678.0,81.0,جهة,قرية جميرا الدائرية,2
138000,محل مع ميزانين,,وحدة,Commercial,CNT2109535865,Shop with a mezzanine,,تجاري,238,Authority,2024-03-05,2025-03-04,Palm Deira Metro Stations,2,1,1,Dubai Mall,محطات مترو نخلة ديرة,Unit,17.0,مول دبي,1.0,138000,Renew,Shop,0,,تجديد,محل,Dubai International Airport,Al Dhagaya,2026-02-19 01:09:55,مطار دبي الدولي,1.0,الضغايه,,17.0,جهة,,2
27720,غرفة و صالة,,وحدة,Residential,CNT2115420277,1bed room+Hall,,سكني,305,Person,2024-03-17,2025-03-16,Airport Free Zone,2,1,1,City Centre Mirdif,المنطقة الحرة بالمطار,Unit,1.0,سيتي سنتر مردف,0.0,27720,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,AL QUSAIS,2026-02-19 01:09:55,مطار دبي الدولي,842.0,القصيص,,37.0,شخص,,2
55000,غرفة و صالة,,وحدة,Residential,CNT2126139775,1bed room+Hall,,سكني,368,Person,2024-04-12,2025-04-11,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,1.0,مول الإمارات,0.0,55000,Renew,Flat,0,,تجديد,شقه,Burj Al Arab,Al Barsha First,2026-02-19 01:09:55,برج العرب,842.0,البرشاء الاولى,,83.0,شخص,,2
90000,غرفة و صالة,DAMAC HEIGHTS,وحدة,Residential,CNT2112034440,1bed room+Hall, داماك هايتس,سكني,330,Person,2024-04-13,2025-04-12,Marina Towers,2,1,1,Marina Mall,ابراج مارينا,Unit,1.0,مارينا مول,0.0,90000,Renew,Flat,1,Dubai Marina,تجديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,430.0,88.0,شخص,دبي مارينا,2
108000,غرفه سكن عمال,,وحدة,Residential,CNT2115379481,Room in labor Camp,,سكني,360,Authority,2024-04-15,2025-04-14,Etisalat Metro Station,2,6,2,City Centre Mirdif,محطة مترو اتصالات,Unit,12.0,سيتي سنتر مردف,1.0,108000,Renew,Labor Camps,0,,تجديد,سكن عمال,Dubai International Airport,Muhaisanah Second,2026-02-19 01:09:55,مطار دبي الدولي,4.0,محيصنه الثانيه,,14.0,جهة,,2
45000,غرفة و صالة,,فيلا,Residential,CNT2113213679,1bed room+Hall,,سكني,370,Person,2024-05-09,2025-05-08,First Abu Dhabi Bank Metro Station,4,1,1,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,Villa,1.0,مول الإمارات,0.0,45000,New,Complex Villas,0,,جديد,مجمع فلل,Burj Al Arab,Um Suqaim Third,2026-02-19 01:09:55,برج العرب,19.0,ام سقيم الثالثه,,1000.0,شخص,,1
100000,مستودع,,وحدة افتراضية,Commercial,CNT2114300957,Warehouse,,تجاري,309,Authority,2024-05-27,2025-05-26,First Abu Dhabi Bank Metro Station,5,1,1,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,Virtual Unit,13.0,مول الإمارات,1.0,100000,Renew,Warehouse,0,,تجديد,مستودع,Burj Al Arab,Al Goze Industrial Third,2026-02-19 01:09:55,برج العرب,7.0,القوز الصناعيه الثالثه,,,جهة,,2
32550,أستوديو,BLUE WAVE,وحدة,Residential,CRT2114296236,Studio,بلو ويف,سكني,467,Person,2024-06-01,2025-05-31,,2,1,1,,,Unit,11.0,,0.0,32550,Renew,Flat,1,Dubai Land Residence Complex,تجديد,شقه,IMG World Adventures,Wadi Al Safa 5,2026-02-19 01:09:55,آي إم جي وورلد أدفينتشرز,842.0,وادي الصفا 5,2165.0,42.0,شخص,مجمع دبي لاند السكني,2
45000,أستوديو,,وحدة,Commercial,CNT2116358358,Studio,,تجاري,238,Authority,2024-06-01,2025-05-31,Palm Deira Metro Stations,2,1,1,Dubai Mall,محطات مترو نخلة ديرة,Unit,11.0,مول دبي,1.0,45000,Renew,Office,0,,تجديد,مكتب,Dubai International Airport,Al Dhagaya,2026-02-19 01:09:55,مطار دبي الدولي,2.0,الضغايه,,21.0,جهة,,2
40688,غرفة و صالة,,وحدة,Residential,CNT2115148028,1bed room+Hall,,سكني,301,Person,2024-06-01,2025-05-31,Al Nahda Metro Station,2,1,1,City Centre Mirdif,محطة مترو النهضة,Unit,1.0,سيتي سنتر مردف,0.0,40688,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Nahda Second,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الثانيه,,67.0,شخص,,2
62400,غرفة و صالة,MAG218,وحدة,Residential,CRT2114152906,1bed room+Hall,ماج 218,سكني,330,Authority,2024-06-13,2025-06-12,Marina Towers,2,1,1,Marina Mall,ابراج مارينا,Unit,1.0,مارينا مول,1.0,62400,Renew,Flat,1,Dubai Marina,تجديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,1145.0,81.0,جهة,دبي مارينا,2
4923432,محل,THE DUBAI MALL,وحدة,Commercial,CNT2105828161,Shop,دبي مول,تجاري,390,Authority,2024-06-20,2027-06-19,Buj Khalifa Dubai Mall Metro Station,2,1,1,Dubai Mall,محطة مترو بوج خليفة دبي مول,Unit,421.0,مول دبي,1.0,1641144,Renew,Shop,1,DownTown Dubai,تجديد,محل,Burj Khalifa,Burj Khalifa,2026-02-19 01:09:55,برج خليفة,1.0,برج خليفة,1461.0,197.0,جهة,داون تاون دبي,2
49000,غرفتين و صالة,,وحدة,Residential,CNT2119599598,2 bed rooms+hall,,سكني,361,Person,2024-07-01,2025-06-30,Al Qusais Metro Station,2,1,1,City Centre Mirdif,محطة مترو القصيص,Unit,2.0,سيتي سنتر مردف,0.0,49000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Muhaisanah Fourth,2026-02-19 01:09:55,مطار دبي الدولي,842.0,محيصنه الرابعه,,153.0,شخص,,2
78000,غرفتين و صالة,,وحدة,Residential,CNT2116354489,2 bed rooms+hall,,سكني,484,Person,2024-07-02,2025-07-01,,2,1,1,,,Unit,2.0,,0.0,78000,New,Flat,1,Silicon Oasis,جديد,شقه,,Nadd Hessa,2026-02-19 01:09:55,,842.0,ند حصة,,78.0,شخص,واحة السيليكون,1
20000,مكتب,,وحدة افتراضية,Commercial,CNT2117105633,Office,,تجاري,247,Authority,2024-07-10,2025-07-09,Abu Baker Al Siddique Metro Station,5,1,1,City Centre Mirdif,محطة مترو أبو بكر الصديق,Virtual Unit,422.0,سيتي سنتر مردف,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Khabeesi,2026-02-19 01:09:55,مطار دبي الدولي,2.0,الخبيصى,,,جهة,,1
75000,غرفة و صالة,,وحدة,Residential,CNT2116076236,1bed room+Hall,,سكني,443,Person,2024-07-25,2025-07-24,Dubai Internet City,2,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Unit,1.0,مول الإمارات,0.0,75000,New,Flat,1,Barsha Heights,جديد,شقه,Burj Al Arab,Al Thanyah First,2026-02-19 01:09:55,برج العرب,842.0,الثنيه الأولى,,85.0,شخص,مرتفعات برشا,1
54025,غرفتين و صالة,,وحدة,Residential,CNT2118211704,2 bed rooms+hall,,سكني,355,Person,2024-08-01,2025-07-31,STADIUM Metro Station,2,1,1,City Centre Mirdif,محطة مترو الاستاد,Unit,2.0,سيتي سنتر مردف,0.0,54025,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Nahda First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الاولى,,111.0,شخص,,2
46000,غرفتين و صالة,,وحدة,Residential,CNT2117545027,2 bed rooms+hall,,سكني,271,Person,2024-08-16,2025-08-15,ADCB Metro Station,2,1,1,Dubai Mall,محطة مترو بنك أبوظبي التجاري,Unit,2.0,مول دبي,0.0,46000,Renew,Flat,0,,تجديد,شقه,Burj Khalifa,Al Karama,2026-02-19 01:09:55,برج خليفة,842.0,الكرامه,,70.0,شخص,,2
